page_no,institute,branch,seat_type,category,ur_opening,ur_closing,cat_opening,cat_closing
15,GOVT. ENGG. COLLEGE OF SAMASTIPUR,ELECTRO & COMMUNICATION ENGINEERING,General,E-UR,1307,1307,,
16,GOVT. ENGG. COLLEGE OF SAMASTIPUR,ELECTRO & COMMUNICATION ENGINEERING,Female,E-UR,5211,5211,,
16,GOVT. ENGG. COLLEGE OF SAMASTIPUR,ELECTRO & COMMUNICATION ENGINEERING,Female,EBC,,,3602,4926
16,GOVT. ENGG. COLLEGE OF SAMASTIPUR,ELECTRO & COMMUNICATION ENGINEERING,Female,BC,,,2139,2836
16,GOVT. ENGG. COLLEGE OF SAMASTIPUR,MECHANICAL ENGINEERING,General,UR,1400,6054,,
16,GOVT. ENGG. COLLEGE OF SAMASTIPUR,MECHANICAL ENGINEERING,Female,UR,3783,8676,,
16,GOVT. ENGG. COLLEGE OF SAMASTIPUR,MECHANICAL ENGINEERING,General,SC,,,517,1411
16,GOVT. ENGG. COLLEGE OF SAMASTIPUR,MECHANICAL ENGINEERING,General,EWS,,,623,1057
16,GOVT. ENGG. COLLEGE OF SAMASTIPUR,MECHANICAL ENGINEERING,General,E-UR,3613,3613,,
16,GOVT. ENGG. COLLEGE OF SAMASTIPUR,MECHANICAL ENGINEERING,General,EBC,,,1361,3065
16,GOVT. ENGG. COLLEGE OF SAMASTIPUR,MECHANICAL ENGINEERING,Female,BC,,,7050,7050
16,"GOVT. ENGG. COLLEGE, ARWAL",CIVIL ENGINEERING,Female,UR,412,11265,,
16,"GOVT. ENGG. COLLEGE, ARWAL",CIVIL ENGINEERING,General,SC,,,255,1128
16,"GOVT. ENGG. COLLEGE, ARWAL",CIVIL ENGINEERING,Female,SC,,,1513,1935
16,"GOVT. ENGG. COLLEGE, ARWAL",CIVIL ENGINEERING,General,RCG,,,1387,1598
16,"GOVT. ENGG. COLLEGE, ARWAL",CIVIL ENGINEERING,General,EWS,,,277,1203
16,"GOVT. ENGG. COLLEGE, ARWAL",CIVIL ENGINEERING,Female,EWS,,,1163,2178
16,"GOVT. ENGG. COLLEGE, ARWAL",CIVIL ENGINEERING,Female,E-EBC,,,4945,4945
16,"GOVT. ENGG. COLLEGE, ARWAL",CIVIL ENGINEERING,Female,EBC,,,3320,4156
16,"GOVT. ENGG. COLLEGE, ARWAL",CIVIL ENGINEERING,Female,BC,,,2066,6703
16,"GOVT. ENGG. COLLEGE, ARWAL",COMPUTER SC. & ENGINEERING,General,UR,61,498,,
16,"GOVT. ENGG. COLLEGE, ARWAL",COMPUTER SC. & ENGINEERING,Female,UR,874,874,,
16,"GOVT. ENGG. COLLEGE, ARWAL",COMPUTER SC. & ENGINEERING,Female,SC,,,463,463
16,"GOVT. ENGG. COLLEGE, ARWAL",COMPUTER SC. & ENGINEERING,Female,EWS,,,278,278
16,"GOVT. ENGG. COLLEGE, ARWAL",COMPUTER SC. & ENGINEERING,General,EBC,,,114,350
16,"GOVT. ENGG. COLLEGE, ARWAL",COMPUTER SC. & ENGINEERING,Female,EBC,,,379,379
16,"GOVT. ENGG. COLLEGE, ARWAL",COMPUTER SC. & ENGINEERING,Female,BC,,,619,914
16,"GOVT. ENGG. COLLEGE, ARWAL",COMPUTER SCIENCE & ENGG (DATA SCIENCE),Female,UR,2803,10705,,
16,"GOVT. ENGG. COLLEGE, ARWAL",COMPUTER SCIENCE & ENGG (DATA SCIENCE),General,ST,,,76,76
16,"GOVT. ENGG. COLLEGE, ARWAL",COMPUTER SCIENCE & ENGG (DATA SCIENCE),General,SMQ,,,39,39
16,"GOVT. ENGG. COLLEGE, ARWAL",COMPUTER SCIENCE & ENGG (DATA SCIENCE),General,SC,,,148,1928
16,"GOVT. ENGG. COLLEGE, ARWAL",COMPUTER SCIENCE & ENGG (DATA SCIENCE),General,RCG,,,2243,2375
16,"GOVT. ENGG. COLLEGE, ARWAL",COMPUTER SCIENCE & ENGG (DATA SCIENCE),Female,EWS,,,1025,1053
17,"GOVT. ENGG. COLLEGE, ARWAL",COMPUTER SCIENCE & ENGG (DATA SCIENCE),General,E-SC,,,1704,1704
17,"GOVT. ENGG. COLLEGE, ARWAL",COMPUTER SCIENCE & ENGG (DATA SCIENCE),General,E-RCG,,,2458,2540
17,"GOVT. ENGG. COLLEGE, ARWAL",COMPUTER SCIENCE & ENGG (DATA SCIENCE),General,EBC,,,378,378
17,"GOVT. ENGG. COLLEGE, ARWAL",COMPUTER SCIENCE & ENGG (DATA SCIENCE),Female,EBC,,,2234,3193
17,"GOVT. ENGG. COLLEGE, ARWAL",COMPUTER SCIENCE & ENGG (DATA SCIENCE),General,BC,,,270,446
17,"GOVT. ENGG. COLLEGE, ARWAL",COMPUTER SCIENCE & ENGG (DATA SCIENCE),Female,BC,,,2757,4300
17,"GOVT. ENGG. COLLEGE, ARWAL",ELECTRICAL ENGINEERING,General,UR,1706,3947,,
17,"GOVT. ENGG. COLLEGE, ARWAL",ELECTRICAL ENGINEERING,Female,UR,7498,7834,,
17,"GOVT. ENGG. COLLEGE, ARWAL",ELECTRICAL ENGINEERING,General,SC,,,1111,1997
17,"GOVT. ENGG. COLLEGE, ARWAL",ELECTRICAL ENGINEERING,General,EWS,,,855,1256
17,"GOVT. ENGG. COLLEGE, ARWAL",ELECTRICAL ENGINEERING,Female,EWS,,,1910,2953
17,"GOVT. ENGG. COLLEGE, ARWAL",ELECTRICAL ENGINEERING,General,E-UR,4179,6421,,
17,"GOVT. ENGG. COLLEGE, ARWAL",ELECTRICAL ENGINEERING,Female,E-UR,11143,11143,,
17,"GOVT. ENGG. COLLEGE, ARWAL",ELECTRICAL ENGINEERING,General,E-EBC,,,2085,2085
17,"GOVT. ENGG. COLLEGE, ARWAL",ELECTRICAL ENGINEERING,General,E-BC,,,1638,2422
17,"GOVT. ENGG. COLLEGE, ARWAL",ELECTRICAL ENGINEERING,General,EBC,,,1302,3165
17,"GOVT. ENGG. COLLEGE, ARWAL",ELECTRICAL ENGINEERING,General,BC,,,1643,2853
17,"GOVT. ENGG. COLLEGE, ARWAL",ELECTRICAL ENGINEERING,Female,BC,,,4275,6947
17,"GOVT. ENGG. COLLEGE, ARWAL",MECHANICAL ENGINEERING,General,UR,2929,2929,,
17,"GOVT. ENGG. COLLEGE, ARWAL",MECHANICAL ENGINEERING,General,EWS,,,1203,1979
17,"GOVT. ENGG. COLLEGE, ARWAL",MECHANICAL ENGINEERING,General,E-EBC,,,2735,3230
17,"GOVT. ENGG. COLLEGE, ARWAL",MECHANICAL ENGINEERING,General,EBC,,,1851,3485
17,"GOVT. ENGG. COLLEGE, ARWAL",MECHANICAL ENGINEERING,General,BC,,,1636,2592
17,"GOVT. ENGG. COLLEGE, ARWAL",ROBOTICS AND AUTOMATION,General,UR,1191,2654,,
17,"GOVT. ENGG. COLLEGE, ARWAL",ROBOTICS AND AUTOMATION,Female,UR,2943,11567,,
17,"GOVT. ENGG. COLLEGE, ARWAL",ROBOTICS AND AUTOMATION,General,SC,,,1431,1738
17,"GOVT. ENGG. COLLEGE, ARWAL",ROBOTICS AND AUTOMATION,General,RCG,,,3591,3591
17,"GOVT. ENGG. COLLEGE, ARWAL",ROBOTICS AND AUTOMATION,Female,EWS,,,1856,2241
17,"GOVT. ENGG. COLLEGE, ARWAL",ROBOTICS AND AUTOMATION,Female,E-UR,10775,19086,,
17,"GOVT. ENGG. COLLEGE, ARWAL",ROBOTICS AND AUTOMATION,General,EBC,,,665,682
17,"GOVT. ENGG. COLLEGE, ARWAL",ROBOTICS AND AUTOMATION,Female,EBC,,,5251,5396
17,"GOVT. ENGG. COLLEGE, ARWAL",ROBOTICS AND AUTOMATION,Female,BC,,,4452,4452
17,"GOVT. ENGG. COLLEGE, AURANGABAD",ARTIFICIAL INTELLIGENCE & MACHINE LEARNING,General,UR,249,1231,,
17,"GOVT. ENGG. COLLEGE, AURANGABAD",ARTIFICIAL INTELLIGENCE & MACHINE LEARNING,Female,UR,594,1873,,
17,"GOVT. ENGG. COLLEGE, AURANGABAD",ARTIFICIAL INTELLIGENCE & MACHINE LEARNING,General,SMQ,,,63,63
17,"GOVT. ENGG. COLLEGE, AURANGABAD",ARTIFICIAL INTELLIGENCE & MACHINE LEARNING,General,SC,,,109,921
17,"GOVT. ENGG. COLLEGE, AURANGABAD",ARTIFICIAL INTELLIGENCE & MACHINE LEARNING,Female,SC,,,679,679
18,"GOVT. ENGG. COLLEGE, AURANGABAD",ARTIFICIAL INTELLIGENCE & MACHINE LEARNING,General,RCG,,,1086,1391
18,"GOVT. ENGG. COLLEGE, AURANGABAD",ARTIFICIAL INTELLIGENCE & MACHINE LEARNING,Female,EWS,,,528,858
18,"GOVT. ENGG. COLLEGE, AURANGABAD",ARTIFICIAL INTELLIGENCE & MACHINE LEARNING,General,E-EBC,,,330,567
18,"GOVT. ENGG. COLLEGE, AURANGABAD",ARTIFICIAL INTELLIGENCE & MACHINE LEARNING,General,EBC,,,387,387
18,"GOVT. ENGG. COLLEGE, AURANGABAD",ARTIFICIAL INTELLIGENCE & MACHINE LEARNING,Female,EBC,,,1323,5909
18,"GOVT. ENGG. COLLEGE, AURANGABAD",ARTIFICIAL INTELLIGENCE & MACHINE LEARNING,General,DQ,,,42,70
18,"GOVT. ENGG. COLLEGE, AURANGABAD",ARTIFICIAL INTELLIGENCE & MACHINE LEARNING,Female,BC,,,1296,2634
18,"GOVT. ENGG. COLLEGE, AURANGABAD",CIVIL ENGINEERING,General,UR,661,661,,
18,"GOVT. ENGG. COLLEGE, AURANGABAD",CIVIL ENGINEERING,Female,UR,1604,10442,,
18,"GOVT. ENGG. COLLEGE, AURANGABAD",CIVIL ENGINEERING,General,SMQ,,,110,110
18,"GOVT. ENGG. COLLEGE, AURANGABAD",CIVIL ENGINEERING,General,SC,,,68,203
18,"GOVT. ENGG. COLLEGE, AURANGABAD",CIVIL ENGINEERING,Female,SC,,,718,1628
18,"GOVT. ENGG. COLLEGE, AURANGABAD",CIVIL ENGINEERING,General,RCG,,,1979,2928
18,"GOVT. ENGG. COLLEGE, AURANGABAD",CIVIL ENGINEERING,General,EWS,,,448,481
18,"GOVT. ENGG. COLLEGE, AURANGABAD",CIVIL ENGINEERING,Female,EWS,,,1739,1784
18,"GOVT. ENGG. COLLEGE, AURANGABAD",CIVIL ENGINEERING,Female,EBC,,,1736,2810
18,"GOVT. ENGG. COLLEGE, AURANGABAD",CIVIL ENGINEERING,Female,BC,,,2601,4281
18,"GOVT. ENGG. COLLEGE, AURANGABAD",COMPUTER SC AND ENGG (DATA SCIENCE),General,UR,108,1391,,
18,"GOVT. ENGG. COLLEGE, AURANGABAD",COMPUTER SC AND ENGG (DATA SCIENCE),Female,UR,241,919,,
18,"GOVT. ENGG. COLLEGE, AURANGABAD",COMPUTER SC AND ENGG (DATA SCIENCE),General,ST,,,53,53
18,"GOVT. ENGG. COLLEGE, AURANGABAD",COMPUTER SC AND ENGG (DATA SCIENCE),Female,SC,,,212,679
18,"GOVT. ENGG. COLLEGE, AURANGABAD",COMPUTER SC AND ENGG (DATA SCIENCE),General,RCG,,,269,1473
18,"GOVT. ENGG. COLLEGE, AURANGABAD",COMPUTER SC AND ENGG (DATA SCIENCE),Female,EWS,,,248,248
18,"GOVT. ENGG. COLLEGE, AURANGABAD",COMPUTER SC AND ENGG (DATA SCIENCE),Female,E-EBC,,,1880,2862
19,"GOVT. ENGG. COLLEGE, AURANGABAD",COMPUTER SC AND ENGG (DATA SCIENCE),General,EBC,,,276,353
19,"GOVT. ENGG. COLLEGE, AURANGABAD",COMPUTER SC AND ENGG (DATA SCIENCE),Female,EBC,,,646,2745
19,"GOVT. ENGG. COLLEGE, AURANGABAD",COMPUTER SC AND ENGG (DATA SCIENCE),Female,BC,,,462,462
19,"GOVT. ENGG. COLLEGE, AURANGABAD",ELECTRICAL ENGINEERING,General,UR,650,3542,,
19,"GOVT. ENGG. COLLEGE, AURANGABAD",ELECTRICAL ENGINEERING,Female,UR,8822,8822,,
19,"GOVT. ENGG. COLLEGE, AURANGABAD",ELECTRICAL ENGINEERING,General,SMQ,,,21,21
19,"GOVT. ENGG. COLLEGE, AURANGABAD",ELECTRICAL ENGINEERING,General,SC,,,497,1671
19,"GOVT. ENGG. COLLEGE, AURANGABAD",ELECTRICAL ENGINEERING,General,EWS,,,655,1251
19,"GOVT. ENGG. COLLEGE, AURANGABAD",ELECTRICAL ENGINEERING,Female,EWS,,,2074,2749
19,"GOVT. ENGG. COLLEGE, AURANGABAD",ELECTRICAL ENGINEERING,Female,E-UR,10725,10725,,
19,"GOVT. ENGG. COLLEGE, AURANGABAD",ELECTRICAL ENGINEERING,General,E-SC,,,1886,1886
19,"GOVT. ENGG. COLLEGE, AURANGABAD",ELECTRICAL ENGINEERING,General,EBC,,,1130,1949
19,"GOVT. ENGG. COLLEGE, AURANGABAD",ELECTRICAL ENGINEERING,Female,EBC,,,5406,5621
19,"GOVT. ENGG. COLLEGE, AURANGABAD",ELECTRICAL ENGINEERING,General,BC,,,1287,1287
19,"GOVT. ENGG. COLLEGE, AURANGABAD",ELECTRICAL ENGINEERING,Female,BC,,,5552,5804
19,"GOVT. ENGG. COLLEGE, AURANGABAD",ELECTRO & COMMUNICATION ENGINEERING,General,UR,828,4683,,
19,"GOVT. ENGG. COLLEGE, AURANGABAD",ELECTRO & COMMUNICATION ENGINEERING,Female,UR,3778,14126,,
19,"GOVT. ENGG. COLLEGE, AURANGABAD",ELECTRO & COMMUNICATION ENGINEERING,General,SMQ,,,112,112
19,"GOVT. ENGG. COLLEGE, AURANGABAD",ELECTRO & COMMUNICATION ENGINEERING,General,SC,,,530,1251
19,"GOVT. ENGG. COLLEGE, AURANGABAD",ELECTRO & COMMUNICATION ENGINEERING,General,RCG,,,4213,4313
19,"GOVT. ENGG. COLLEGE, AURANGABAD",ELECTRO & COMMUNICATION ENGINEERING,General,EWS,,,685,1080
19,"GOVT. ENGG. COLLEGE, AURANGABAD",ELECTRO & COMMUNICATION ENGINEERING,Female,EWS,,,1701,2164
19,"GOVT. ENGG. COLLEGE, AURANGABAD",ELECTRO & COMMUNICATION ENGINEERING,General,E-UR,4129,4129,,
19,"GOVT. ENGG. COLLEGE, AURANGABAD",ELECTRO & COMMUNICATION ENGINEERING,General,EBC,,,1293,2296
20,"GOVT. ENGG. COLLEGE, AURANGABAD",ELECTRO & COMMUNICATION ENGINEERING,Female,EBC,,,4828,5443
20,"GOVT. ENGG. COLLEGE, AURANGABAD",ELECTRO & COMMUNICATION ENGINEERING,General,BC,,,1697,2434
20,"GOVT. ENGG. COLLEGE, AURANGABAD",ELECTRO & COMMUNICATION ENGINEERING,Female,BC,,,4171,5300
20,"GOVT. ENGG. COLLEGE, AURANGABAD",MECHANICAL ENGINEERING,General,UR,1690,5997,,
20,"GOVT. ENGG. COLLEGE, AURANGABAD",MECHANICAL ENGINEERING,Female,UR,6570,6570,,
20,"GOVT. ENGG. COLLEGE, AURANGABAD",MECHANICAL ENGINEERING,General,SC,,,670,1682
20,"GOVT. ENGG. COLLEGE, AURANGABAD",MECHANICAL ENGINEERING,General,EWS,,,1123,2002
20,"GOVT. ENGG. COLLEGE, AURANGABAD",MECHANICAL ENGINEERING,General,E-EBC,,,1886,1886
20,"GOVT. ENGG. COLLEGE, AURANGABAD",MECHANICAL ENGINEERING,General,EBC,,,1643,3639
20,"GOVT. ENGG. COLLEGE, AURANGABAD",MECHANICAL ENGINEERING,General,BC,,,1663,2582
20,"GOVT. ENGG. COLLEGE, BANKA",CIVIL ENGINEERING,Female,UR,1172,6953,,
20,"GOVT. ENGG. COLLEGE, BANKA",CIVIL ENGINEERING,General,SMQ,,,34,130
20,"GOVT. ENGG. COLLEGE, BANKA",CIVIL ENGINEERING,General,SC,,,374,1398
20,"GOVT. ENGG. COLLEGE, BANKA",CIVIL ENGINEERING,Female,SC,,,204,1232
20,"GOVT. ENGG. COLLEGE, BANKA",CIVIL ENGINEERING,General,RCG,,,1090,1120
20,"GOVT. ENGG. COLLEGE, BANKA",CIVIL ENGINEERING,Female,EWS,,,647,1172
20,"GOVT. ENGG. COLLEGE, BANKA",CIVIL ENGINEERING,Female,E-UR,2427,2427,,
20,"GOVT. ENGG. COLLEGE, BANKA",CIVIL ENGINEERING,General,E-SC,,,924,924
20,"GOVT. ENGG. COLLEGE, BANKA",CIVIL ENGINEERING,Female,EBC,,,841,1953
20,"GOVT. ENGG. COLLEGE, BANKA",CIVIL ENGINEERING,Female,BC,,,1260,1764
20,"GOVT. ENGG. COLLEGE, BANKA",COMPUTER SC. & ENGINEERING,General,UR,340,659,,
20,"GOVT. ENGG. COLLEGE, BANKA",COMPUTER SC. & ENGINEERING,General,SMQ,,,92,120
20,"GOVT. ENGG. COLLEGE, BANKA",COMPUTER SC. & ENGINEERING,General,SC,,,253,342
20,"GOVT. ENGG. COLLEGE, BANKA",COMPUTER SC. & ENGINEERING,Female,SC,,,412,993
20,"GOVT. ENGG. COLLEGE, BANKA",COMPUTER SC. & ENGINEERING,General,RCG,,,119,119
20,"GOVT. ENGG. COLLEGE, BANKA",COMPUTER SC. & ENGINEERING,Female,EWS,,,205,251
20,"GOVT. ENGG. COLLEGE, BANKA",COMPUTER SC. & ENGINEERING,Female,EBC,,,327,327
20,"GOVT. ENGG. COLLEGE, BANKA",COMPUTER SCIENCE & ENGG (INTERNET OF THINGS),General,UR,493,1560,,
20,"GOVT. ENGG. COLLEGE, BANKA",COMPUTER SCIENCE & ENGG (INTERNET OF THINGS),Female,UR,3184,12195,,
20,"GOVT. ENGG. COLLEGE, BANKA",COMPUTER SCIENCE & ENGG (INTERNET OF THINGS),General,SMQ,,,116,116
20,"GOVT. ENGG. COLLEGE, BANKA",COMPUTER SCIENCE & ENGG (INTERNET OF THINGS),General,SC,,,1646,1850
20,"GOVT. ENGG. COLLEGE, BANKA",COMPUTER SCIENCE & ENGG (INTERNET OF THINGS),General,RCG,,,2328,3598
20,"GOVT. ENGG. COLLEGE, BANKA",COMPUTER SCIENCE & ENGG (INTERNET OF THINGS),General,EWS,,,221,301
21,"GOVT. ENGG. COLLEGE, BANKA",COMPUTER SCIENCE & ENGG (INTERNET OF THINGS),Female,EWS,,,1064,2294
21,"GOVT. ENGG. COLLEGE, BANKA",COMPUTER SCIENCE & ENGG (INTERNET OF THINGS),Female,EBC,,,2444,5538
21,"GOVT. ENGG. COLLEGE, BANKA",COMPUTER SCIENCE & ENGG (INTERNET OF THINGS),Female,BC,,,2980,5600
21,"GOVT. ENGG. COLLEGE, BANKA",ELECTRICAL ENGINEERING,General,UR,1339,5734,,
21,"GOVT. ENGG. COLLEGE, BANKA",ELECTRICAL ENGINEERING,Female,UR,3500,9524,,
21,"GOVT. ENGG. COLLEGE, BANKA",ELECTRICAL ENGINEERING,General,SMQ,,,130,130
21,"GOVT. ENGG. COLLEGE, BANKA",ELECTRICAL ENGINEERING,General,SC,,,1041,1939
21,"GOVT. ENGG. COLLEGE, BANKA",ELECTRICAL ENGINEERING,General,RCG,,,4355,4355
21,"GOVT. ENGG. COLLEGE, BANKA",ELECTRICAL ENGINEERING,General,EWS,,,760,1471
21,"GOVT. ENGG. COLLEGE, BANKA",ELECTRICAL ENGINEERING,General,E-EBC,,,1770,1770
21,"GOVT. ENGG. COLLEGE, BANKA",ELECTRICAL ENGINEERING,General,EBC,,,1434,2048
21,"GOVT. ENGG. COLLEGE, BANKA",ELECTRICAL ENGINEERING,Female,EBC,,,3315,4199
21,"GOVT. ENGG. COLLEGE, BANKA",ELECTRICAL ENGINEERING,General,BC,,,1782,2067
21,"GOVT. ENGG. COLLEGE, BANKA",ELECTRICAL ENGINEERING,Female,BC,,,5712,6723
21,"GOVT. ENGG. COLLEGE, BANKA",ELECTRO & COMMUNICATION ENGINEERING,General,UR,1204,5225,,
21,"GOVT. ENGG. COLLEGE, BANKA",ELECTRO & COMMUNICATION ENGINEERING,Female,UR,1886,4342,,
21,"GOVT. ENGG. COLLEGE, BANKA",ELECTRO & COMMUNICATION ENGINEERING,General,SC,,,735,1265
21,"GOVT. ENGG. COLLEGE, BANKA",ELECTRO & COMMUNICATION ENGINEERING,General,EWS,,,681,817
21,"GOVT. ENGG. COLLEGE, BANKA",ELECTRO & COMMUNICATION ENGINEERING,Female,EWS,,,2147,2523
21,"GOVT. ENGG. COLLEGE, BANKA",ELECTRO & COMMUNICATION ENGINEERING,General,E-UR,3426,3426,,
21,"GOVT. ENGG. COLLEGE, BANKA",ELECTRO & COMMUNICATION ENGINEERING,General,E-EBC,,,1783,1783
21,"GOVT. ENGG. COLLEGE, BANKA",ELECTRO & COMMUNICATION ENGINEERING,Female,E-BC,,,6590,6590
21,"GOVT. ENGG. COLLEGE, BANKA",ELECTRO & COMMUNICATION ENGINEERING,General,EBC,,,1539,2110
21,"GOVT. ENGG. COLLEGE, BANKA",ELECTRO & COMMUNICATION ENGINEERING,General,BC,,,1469,1998
21,"GOVT. ENGG. COLLEGE, BANKA",ELECTRO & COMMUNICATION ENGINEERING,Female,BC,,,4243,7080
21,"GOVT. ENGG. COLLEGE, BANKA",MECHANICAL ENGINEERING,General,UR,2800,2800,,
21,"GOVT. ENGG. COLLEGE, BANKA",MECHANICAL ENGINEERING,General,SC,,,715,975
21,"GOVT. ENGG. COLLEGE, BANKA",MECHANICAL ENGINEERING,General,EWS,,,1432,2016
21,"GOVT. ENGG. COLLEGE, BANKA",MECHANICAL ENGINEERING,General,E-EBC,,,3753,3753
21,"GOVT. ENGG. COLLEGE, BANKA",MECHANICAL ENGINEERING,General,E-BC,,,1680,3043
21,"GOVT. ENGG. COLLEGE, BANKA",MECHANICAL ENGINEERING,General,EBC,,,1412,3521
21,"GOVT. ENGG. COLLEGE, BANKA",MECHANICAL ENGINEERING,General,BC,,,1658,3032
21,"GOVT. ENGG. COLLEGE, BHOJPUR",CIVIL ENGINEERING,Female,UR,423,643,,
21,"GOVT. ENGG. COLLEGE, BHOJPUR",CIVIL ENGINEERING,General,SC,,,138,659
21,"GOVT. ENGG. COLLEGE, BHOJPUR",CIVIL ENGINEERING,General,RCG,,,955,2099
21,"GOVT. ENGG. COLLEGE, BHOJPUR",CIVIL ENGINEERING,Female,EWS,,,643,1128
21,"GOVT. ENGG. COLLEGE, BHOJPUR",CIVIL ENGINEERING,Female,E-UR,2532,8948,,
21,"GOVT. ENGG. COLLEGE, BHOJPUR",CIVIL ENGINEERING,General,E-SC,,,736,736
21,"GOVT. ENGG. COLLEGE, BHOJPUR",CIVIL ENGINEERING,General,EBC,,,209,209
22,"GOVT. ENGG. COLLEGE, BHOJPUR",CIVIL ENGINEERING,Female,EBC,,,2171,5867
22,"GOVT. ENGG. COLLEGE, BHOJPUR",CIVIL ENGINEERING,Female,BC,,,1067,1456
22,"GOVT. ENGG. COLLEGE, BHOJPUR",COMPUTER SC. & ENGINEERING,General,UR,349,378,,
22,"GOVT. ENGG. COLLEGE, BHOJPUR",COMPUTER SC. & ENGINEERING,General,SC,,,53,597
22,"GOVT. ENGG. COLLEGE, BHOJPUR",COMPUTER SC. & ENGINEERING,Female,SC,,,210,1764
22,"GOVT. ENGG. COLLEGE, BHOJPUR",ELECTRICAL ENGINEERING,General,UR,892,6022,,
22,"GOVT. ENGG. COLLEGE, BHOJPUR",ELECTRICAL ENGINEERING,Female,UR,1946,7822,,
22,"GOVT. ENGG. COLLEGE, BHOJPUR",ELECTRICAL ENGINEERING,General,SMQ,,,94,94
22,"GOVT. ENGG. COLLEGE, BHOJPUR",ELECTRICAL ENGINEERING,General,SC,,,1538,1885
22,"GOVT. ENGG. COLLEGE, BHOJPUR",ELECTRICAL ENGINEERING,General,EWS,,,926,926
22,"GOVT. ENGG. COLLEGE, BHOJPUR",ELECTRICAL ENGINEERING,Female,EWS,,,2122,2886
22,"GOVT. ENGG. COLLEGE, BHOJPUR",ELECTRICAL ENGINEERING,General,E-UR,3278,3278,,
22,"GOVT. ENGG. COLLEGE, BHOJPUR",ELECTRICAL ENGINEERING,Female,E-UR,10335,11144,,
22,"GOVT. ENGG. COLLEGE, BHOJPUR",ELECTRICAL ENGINEERING,General,EBC,,,1346,2141
22,"GOVT. ENGG. COLLEGE, BHOJPUR",ELECTRICAL ENGINEERING,Female,EBC,,,3497,3497
22,"GOVT. ENGG. COLLEGE, BHOJPUR",ELECTRICAL ENGINEERING,Female,BC,,,4250,6871
22,"GOVT. ENGG. COLLEGE, BHOJPUR",ELECTRO & COMMUNICATION ENGINEERING,General,UR,166,1629,,
22,"GOVT. ENGG. COLLEGE, BHOJPUR",ELECTRO & COMMUNICATION ENGINEERING,Female,UR,5544,6513,,
22,"GOVT. ENGG. COLLEGE, BHOJPUR",ELECTRO & COMMUNICATION ENGINEERING,General,SC,,,1757,1757
22,"GOVT. ENGG. COLLEGE, BHOJPUR",ELECTRO & COMMUNICATION ENGINEERING,Female,EWS,,,2185,2872
22,"GOVT. ENGG. COLLEGE, BHOJPUR",ELECTRO & COMMUNICATION ENGINEERING,Female,E-UR,10110,10110,,
22,"GOVT. ENGG. COLLEGE, BHOJPUR",ELECTRO & COMMUNICATION ENGINEERING,General,EBC,,,1254,1460
22,"GOVT. ENGG. COLLEGE, BHOJPUR",ELECTRO & COMMUNICATION ENGINEERING,Female,EBC,,,3274,5510
22,"GOVT. ENGG. COLLEGE, BHOJPUR",ELECTRO & COMMUNICATION ENGINEERING,Female,BC,,,3846,4872
23,"GOVT. ENGG. COLLEGE, BHOJPUR",ELECTRONICS AND INSTRUMENTATION ENGG,Female,UR,8468,8468,,
23,"GOVT. ENGG. COLLEGE, BHOJPUR",ELECTRONICS AND INSTRUMENTATION ENGG,General,EWS,,,1435,1961
23,"GOVT. ENGG. COLLEGE, BHOJPUR",ELECTRONICS AND INSTRUMENTATION ENGG,General,EBC,,,1304,3881
23,"GOVT. ENGG. COLLEGE, BHOJPUR",ELECTRONICS AND INSTRUMENTATION ENGG,General,BC,,,1817,3092
23,"GOVT. ENGG. COLLEGE, BHOJPUR",MECHANICAL ENGINEERING,General,UR,558,3956,,
23,"GOVT. ENGG. COLLEGE, BHOJPUR",MECHANICAL ENGINEERING,Female,UR,5312,5312,,
23,"GOVT. ENGG. COLLEGE, BHOJPUR",MECHANICAL ENGINEERING,General,SMQ,,,114,152
23,"GOVT. ENGG. COLLEGE, BHOJPUR",MECHANICAL ENGINEERING,General,EWS,,,1117,1931
23,"GOVT. ENGG. COLLEGE, BHOJPUR",MECHANICAL ENGINEERING,General,E-UR,4358,4358,,
23,"GOVT. ENGG. COLLEGE, BHOJPUR",MECHANICAL ENGINEERING,General,E-EBC,,,2910,2910
23,"GOVT. ENGG. COLLEGE, BHOJPUR",MECHANICAL ENGINEERING,General,EBC,,,1472,3655
23,"GOVT. ENGG. COLLEGE, BHOJPUR",MECHANICAL ENGINEERING,General,BC,,,2129,2680
23,"GOVT. ENGG. COLLEGE, BHOJPUR",MECHANICAL ENGINEERING,Female,BC,,,6618,6618
23,"GOVT. ENGG. COLLEGE, BUXAR",CIVIL ENGINEERING,General,UR,346,1210,,
23,"GOVT. ENGG. COLLEGE, BUXAR",CIVIL ENGINEERING,Female,UR,979,14427,,
23,"GOVT. ENGG. COLLEGE, BUXAR",CIVIL ENGINEERING,General,ST,,,25,25
23,"GOVT. ENGG. COLLEGE, BUXAR",CIVIL ENGINEERING,General,SMQ,,,149,149
23,"GOVT. ENGG. COLLEGE, BUXAR",CIVIL ENGINEERING,General,SC,,,100,1484
23,"GOVT. ENGG. COLLEGE, BUXAR",CIVIL ENGINEERING,Female,SC,,,1527,1527
23,"GOVT. ENGG. COLLEGE, BUXAR",CIVIL ENGINEERING,General,RCG,,,1464,1840
23,"GOVT. ENGG. COLLEGE, BUXAR",CIVIL ENGINEERING,General,EWS,,,546,650
